<TICKER>,<PER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
IBE.MC,D,20111011,000000,5.21,5.28,5.17,5.25,25567200,0
IBE.MC,D,20111012,000000,5.22,5.38,5.18,5.35,24868400,0
IBE.MC,D,20111013,000000,5.30,5.37,5.26,5.32,23859000,0
IBE.MC,D,20111014,000000,5.33,5.35,5.26,5.33,23057900,0
IBE.MC,D,20111017,000000,5.35,5.39,5.23,5.27,21405000,0
IBE.MC,D,20111018,000000,5.25,5.25,5.15,5.19,21454700,0
IBE.MC,D,20111019,000000,5.22,5.25,5.17,5.23,21785800,0
IBE.MC,D,20111020,000000,5.16,5.20,5.06,5.06,28957200,0
IBE.MC,D,20111021,000000,5.08,5.24,5.07,5.23,26270500,0
IBE.MC,D,20111024,000000,5.27,5.30,5.18,5.29,19633800,0
IBE.MC,D,20111025,000000,5.26,5.28,5.16,5.20,18842600,0
IBE.MC,D,20111026,000000,5.20,5.28,5.16,5.19,17836900,0
IBE.MC,D,20111027,000000,5.40,5.46,5.29,5.45,33504900,0
IBE.MC,D,20111028,000000,5.48,5.49,5.33,5.38,25935300,0
IBE.MC,D,20111031,000000,5.33,5.37,5.25,5.26,21897600,0
IBE.MC,D,20111101,000000,5.10,5.14,4.95,4.97,41934500,0
IBE.MC,D,20111102,000000,5.04,5.06,4.88,4.97,25712500,0
IBE.MC,D,20111103,000000,4.85,5.12,4.85,5.07,33941000,0
IBE.MC,D,20111104,000000,5.08,5.09,4.86,4.91,35639600,0
IBE.MC,D,20111107,000000,4.86,5.01,4.78,4.97,43352000,0
IBE.MC,D,20111108,000000,4.97,5.04,4.93,4.95,24600100,0
IBE.MC,D,20111109,000000,4.96,4.99,4.76,4.81,32361200,0
IBE.MC,D,20111110,000000,4.74,4.90,4.73,4.79,26235800,0
IBE.MC,D,20111111,000000,4.81,4.97,4.78,4.95,31202400,0
IBE.MC,D,20111114,000000,4.96,4.99,4.83,4.85,19029900,0
IBE.MC,D,20111115,000000,4.81,4.84,4.71,4.74,25857000,0
IBE.MC,D,20111116,000000,4.71,4.85,4.70,4.74,29703100,0
IBE.MC,D,20111117,000000,4.75,4.81,4.69,4.77,27609000,0
IBE.MC,D,20111118,000000,4.75,4.90,4.72,4.87,33239800,0
IBE.MC,D,20111121,000000,4.83,4.85,4.66,4.66,27668000,0
IBE.MC,D,20111122,000000,4.68,4.70,4.59,4.61,29457600,0
IBE.MC,D,20111123,000000,4.60,4.68,4.56,4.56,32993400,0
IBE.MC,D,20111124,000000,4.64,4.68,4.53,4.55,22430800,0
IBE.MC,D,20111125,000000,4.55,4.60,4.48,4.58,22447500,0
IBE.MC,D,20111128,000000,4.63,4.80,4.62,4.80,24497300,0
IBE.MC,D,20111129,000000,4.75,4.83,4.71,4.80,21393100,0
IBE.MC,D,20111130,000000,4.76,5.02,4.72,4.96,39056400,0
IBE.MC,D,20111201,000000,4.97,5.04,4.93,4.97,22308200,0
IBE.MC,D,20111202,000000,5.03,5.09,4.99,5.02,25683200,0
IBE.MC,D,20111205,000000,5.07,5.14,5.04,5.10,18556200,0
IBE.MC,D,20111206,000000,5.06,5.09,5.00,5.06,17403900,0
IBE.MC,D,20111207,000000,5.12,5.17,4.94,5.03,35945200,0
IBE.MC,D,20111208,000000,5.05,5.10,4.86,4.90,34618600,0
IBE.MC,D,20111209,000000,4.89,5.05,4.87,5.04,22996400,0
IBE.MC,D,20111212,000000,5.01,5.02,4.87,4.87,21750500,0
IBE.MC,D,20111213,000000,4.88,4.91,4.78,4.82,30596600,0
IBE.MC,D,20111214,000000,4.77,4.82,4.71,4.71,30433700,0
IBE.MC,D,20111215,000000,4.72,4.78,4.69,4.75,26613200,0
IBE.MC,D,20111216,000000,4.77,4.79,4.67,4.70,41392600,0
IBE.MC,D,20111219,000000,4.66,4.79,4.65,4.72,20520400,0
IBE.MC,D,20111220,000000,4.71,4.82,4.68,4.79,25195600,0
IBE.MC,D,20111221,000000,4.85,4.90,4.72,4.74,21017600,0
IBE.MC,D,20111222,000000,4.77,4.83,4.76,4.80,17516600,0
IBE.MC,D,20111223,000000,4.85,4.89,4.83,4.84,13538600,0
IBE.MC,D,20111227,000000,4.87,4.89,4.80,4.83,10494100,0
IBE.MC,D,20111228,000000,4.81,4.84,4.71,4.73,15733600,0
IBE.MC,D,20111229,000000,4.75,4.80,4.70,4.80,15612700,0
IBE.MC,D,20111230,000000,4.84,4.85,4.79,4.84,14146000,0
IBE.MC,D,20120102,000000,4.85,4.98,4.82,4.96,18887200,0
IBE.MC,D,20120103,000000,4.84,4.87,4.75,4.83,31602200,0
IBE.MC,D,20120104,000000,4.83,4.84,4.70,4.72,24469000,0
IBE.MC,D,20120105,000000,4.73,4.74,4.60,4.61,22926500,0
IBE.MC,D,20120106,000000,4.63,4.70,4.56,4.59,17255600,0
IBE.MC,D,20120109,000000,4.60,4.66,4.57,4.57,20851200,0
IBE.MC,D,20120110,000000,4.61,4.69,4.59,4.69,30370700,0
IBE.MC,D,20120111,000000,4.66,4.71,4.65,4.69,31790200,0
IBE.MC,D,20120112,000000,4.69,4.71,4.66,4.66,45604900,0
IBE.MC,D,20120113,000000,4.68,4.68,4.64,4.67,50186700,0
IBE.MC,D,20120116,000000,4.63,4.71,4.62,4.67,17942000,0
IBE.MC,D,20120117,000000,4.72,4.72,4.64,4.69,23538900,0
IBE.MC,D,20120118,000000,4.70,4.71,4.56,4.57,29814400,0
IBE.MC,D,20120119,000000,4.58,4.64,4.54,4.63,28948700,0
IBE.MC,D,20120120,000000,4.64,4.65,4.56,4.56,26193100,0
IBE.MC,D,20120123,000000,4.56,4.57,4.48,4.53,32798100,0
IBE.MC,D,20120124,000000,4.50,4.55,4.50,4.53,32815900,0
IBE.MC,D,20120125,000000,4.55,4.56,4.44,4.46,24611000,0
IBE.MC,D,20120126,000000,4.48,4.61,4.48,4.60,22511000,0
IBE.MC,D,20120127,000000,4.57,4.66,4.53,4.55,22946800,0
IBE.MC,D,20120130,000000,4.50,4.54,4.48,4.49,16095200,0
IBE.MC,D,20120131,000000,4.51,4.57,4.50,4.50,22884400,0
IBE.MC,D,20120201,000000,4.52,4.63,4.52,4.60,21393800,0
IBE.MC,D,20120202,000000,4.63,4.65,4.59,4.62,16863800,0
IBE.MC,D,20120203,000000,4.60,4.68,4.59,4.67,26988100,0
IBE.MC,D,20120206,000000,4.66,4.70,4.62,4.68,17444600,0
IBE.MC,D,20120207,000000,4.71,4.71,4.62,4.68,17867300,0
IBE.MC,D,20120208,000000,4.69,4.76,4.69,4.70,21908500,0
IBE.MC,D,20120209,000000,4.71,4.77,4.68,4.73,25508500,0
IBE.MC,D,20120210,000000,4.70,4.74,4.65,4.67,17072000,0
IBE.MC,D,20120213,000000,4.70,4.74,4.64,4.65,14256800,0
IBE.MC,D,20120214,000000,4.64,4.70,4.62,4.69,12425300,0
IBE.MC,D,20120215,000000,4.70,4.74,4.65,4.66,12173000,0
IBE.MC,D,20120216,000000,4.63,4.64,4.56,4.61,17623000,0
IBE.MC,D,20120217,000000,4.63,4.70,4.60,4.66,24432100,0
IBE.MC,D,20120220,000000,4.68,4.75,4.66,4.75,12918800,0
IBE.MC,D,20120221,000000,4.76,4.79,4.69,4.73,18690200,0
IBE.MC,D,20120222,000000,4.72,4.74,4.66,4.66,14694100,0
IBE.MC,D,20120223,000000,4.63,4.63,4.48,4.53,40925800,0
IBE.MC,D,20120224,000000,4.53,4.55,4.45,4.51,26098200,0
IBE.MC,D,20120227,000000,4.44,4.48,4.40,4.48,22633600,0
IBE.MC,D,20120228,000000,4.51,4.51,4.43,4.47,18348600,0
IBE.MC,D,20120229,000000,4.48,4.53,4.43,4.44,15808700,0
IBE.MC,D,20120301,000000,4.42,4.50,4.41,4.49,16476000,0
IBE.MC,D,20120302,000000,4.49,4.53,4.48,4.51,16142000,0
IBE.MC,D,20120305,000000,4.48,4.51,4.43,4.48,15178100,0
IBE.MC,D,20120306,000000,4.46,4.46,4.37,4.37,26160100,0
IBE.MC,D,20120307,000000,4.35,4.38,4.26,4.34,32333800,0
IBE.MC,D,20120308,000000,4.34,4.36,4.27,4.36,29085400,0
IBE.MC,D,20120309,000000,4.38,4.40,4.31,4.36,21341300,0
IBE.MC,D,20120312,000000,4.33,4.36,4.27,4.28,29627200,0
IBE.MC,D,20120313,000000,4.31,4.40,4.29,4.40,20320700,0
IBE.MC,D,20120314,000000,4.41,4.47,4.39,4.40,22903200,0
IBE.MC,D,20120315,000000,4.39,4.44,4.36,4.43,29968800,0
IBE.MC,D,20120316,000000,4.49,4.55,4.45,4.53,48626400,0
IBE.MC,D,20120319,000000,4.50,4.60,4.49,4.60,25512300,0
IBE.MC,D,20120320,000000,4.59,4.61,4.55,4.59,22399700,0
IBE.MC,D,20120321,000000,4.60,4.61,4.51,4.53,20890000,0
IBE.MC,D,20120323,000000,4.48,4.50,4.40,4.41,27928800,0
IBE.MC,D,20120326,000000,4.44,4.44,4.30,4.35,26874300,0
IBE.MC,D,20120327,000000,4.37,4.42,4.31,4.32,23485400,0
IBE.MC,D,20120328,000000,4.31,4.36,4.22,4.23,15713000,0
IBE.MC,D,20120329,000000,4.23,4.26,4.16,4.18,23214900,0
IBE.MC,D,20120330,000000,4.17,4.32,4.16,4.26,39760300,0
IBE.MC,D,20120402,000000,4.26,4.28,4.16,4.25,22209700,0
IBE.MC,D,20120403,000000,4.22,4.27,4.12,4.14,17502400,0
IBE.MC,D,20120404,000000,4.13,4.14,4.02,4.03,37048900,0
IBE.MC,D,20120405,000000,4.07,4.07,3.93,4.00,25258900,0
IBE.MC,D,20120410,000000,3.94,3.99,3.88,3.88,24437800,0
IBE.MC,D,20120411,000000,3.85,3.97,3.85,3.96,29933800,0
IBE.MC,D,20120412,000000,3.96,3.98,3.85,3.90,21164200,0
IBE.MC,D,20120413,000000,3.87,3.89,3.75,3.79,24610900,0
IBE.MC,D,20120416,000000,3.77,3.86,3.75,3.79,14354200,0
IBE.MC,D,20120417,000000,3.77,3.92,3.76,3.90,29696300,0
IBE.MC,D,20120418,000000,3.70,3.72,3.57,3.59,108986500,0
IBE.MC,D,20120419,000000,3.62,3.63,3.47,3.48,57438400,0
IBE.MC,D,20120420,000000,3.54,3.61,3.47,3.59,56427000,0
IBE.MC,D,20120423,000000,3.59,3.59,3.45,3.49,33038500,0
IBE.MC,D,20120424,000000,3.52,3.56,3.47,3.55,35810100,0
IBE.MC,D,20120425,000000,3.56,3.64,3.54,3.59,34967700,0
IBE.MC,D,20120426,000000,3.64,3.64,3.50,3.56,28583200,0
IBE.MC,D,20120427,000000,3.52,3.63,3.46,3.60,28429300,0
IBE.MC,D,20120430,000000,3.61,3.63,3.52,3.52,28283400,0
IBE.MC,D,20120502,000000,3.57,3.58,3.38,3.41,34737300,0
IBE.MC,D,20120503,000000,3.42,3.53,3.42,3.44,32384300,0
IBE.MC,D,20120504,000000,3.45,3.55,3.43,3.48,25937800,0
IBE.MC,D,20120507,000000,3.41,3.60,3.40,3.58,23953900,0
IBE.MC,D,20120508,000000,3.57,3.62,3.50,3.53,33953000,0
IBE.MC,D,20120509,000000,3.55,3.55,3.37,3.41,32179100,0
IBE.MC,D,20120510,000000,3.45,3.54,3.43,3.53,31636900,0
IBE.MC,D,20120511,000000,3.50,3.52,3.41,3.51,25596100,0
IBE.MC,D,20120514,000000,3.46,3.47,3.39,3.41,22721400,0
IBE.MC,D,20120516,000000,3.30,3.39,3.26,3.30,31058700,0
IBE.MC,D,20120517,000000,3.32,3.35,3.22,3.28,20493500,0
IBE.MC,D,20120518,000000,3.28,3.47,3.26,3.40,12521900,0
IBE.MC,D,20120521,000000,3.40,3.41,3.30,3.36,24799700,0
IBE.MC,D,20120522,000000,3.37,3.47,3.35,3.44,22272800,0
IBE.MC,D,20120523,000000,3.39,3.42,3.30,3.33,32963300,0
IBE.MC,D,20120524,000000,3.36,3.43,3.28,3.39,82338600,0
IBE.MC,D,20120525,000000,3.40,3.45,3.35,3.39,19314200,0
IBE.MC,D,20120528,000000,3.43,3.44,3.25,3.26,27554900,0
IBE.MC,D,20120529,000000,3.28,3.29,3.14,3.15,28787700,0
IBE.MC,D,20120530,000000,3.13,3.19,3.05,3.06,34302600,0
IBE.MC,D,20120531,000000,3.08,3.15,3.03,3.08,90523200,0
IBE.MC,D,20120601,000000,3.07,3.14,3.03,3.09,40129100,0
IBE.MC,D,20120605,000000,3.24,3.26,3.15,3.18,32920900,0
IBE.MC,D,20120606,000000,3.20,3.32,3.17,3.28,25498300,0
IBE.MC,D,20120607,000000,3.27,3.31,3.21,3.22,30576000,0
IBE.MC,D,20120608,000000,3.20,3.39,3.19,3.38,35957500,0
IBE.MC,D,20120611,000000,3.50,3.59,3.33,3.34,49241100,0
IBE.MC,D,20120612,000000,3.34,3.42,3.29,3.37,29803700,0
IBE.MC,D,20120613,000000,3.38,3.39,3.32,3.37,26367600,0
IBE.MC,D,20120614,000000,3.34,3.41,3.32,3.41,19610600,0
IBE.MC,D,20120615,000000,3.46,3.57,3.44,3.50,64071900,0
IBE.MC,D,20120618,000000,3.56,3.57,3.31,3.32,28175100,0
IBE.MC,D,20120619,000000,3.39,3.48,3.33,3.48,26814800,0
IBE.MC,D,20120620,000000,3.48,3.52,3.43,3.50,19976000,0
IBE.MC,D,20120621,000000,3.47,3.60,3.44,3.51,25777700,0
IBE.MC,D,20120622,000000,3.49,3.69,3.48,3.63,41929800,0
IBE.MC,D,20120625,000000,3.61,3.62,3.41,3.46,28876000,0
IBE.MC,D,20120626,000000,3.45,3.53,3.40,3.41,29903400,0
IBE.MC,D,20120627,000000,3.44,3.49,3.39,3.49,21233500,0
IBE.MC,D,20120628,000000,3.48,3.57,3.45,3.56,22309000,0
IBE.MC,D,20120629,000000,3.67,3.72,3.58,3.72,47867900,0
IBE.MC,D,20120702,000000,3.68,3.74,3.64,3.72,96379400,0
IBE.MC,D,20120703,000000,3.72,3.75,3.68,3.75,11449000,0
IBE.MC,D,20120704,000000,3.59,3.60,3.48,3.52,39886300,0
IBE.MC,D,20120705,000000,3.50,3.52,3.37,3.40,45346300,0
IBE.MC,D,20120706,000000,3.39,3.41,3.29,3.30,40996800,0
IBE.MC,D,20120709,000000,3.30,3.33,3.25,3.26,30304700,0
IBE.MC,D,20120710,000000,3.27,3.33,3.24,3.28,26389000,0
IBE.MC,D,20120711,000000,3.25,3.34,3.24,3.34,20620800,0
IBE.MC,D,20120712,000000,3.27,3.29,3.13,3.15,49696500,0
IBE.MC,D,20120713,000000,3.14,3.21,3.07,3.19,35966700,0
IBE.MC,D,20120716,000000,3.19,3.21,3.04,3.08,32380300,0
IBE.MC,D,20120717,000000,3.15,3.20,3.10,3.15,37619900,0
IBE.MC,D,20120718,000000,3.15,3.18,3.11,3.14,72236200,0
IBE.MC,D,20120719,000000,3.16,3.17,3.10,3.13,32509200,0
IBE.MC,D,20120720,000000,3.12,3.17,2.91,2.92,58195700,0
IBE.MC,D,20120723,000000,2.87,2.89,2.67,2.84,103796500,0
IBE.MC,D,20120724,000000,2.91,2.93,2.65,2.66,52357600,0
IBE.MC,D,20120725,000000,2.69,2.74,2.65,2.65,34886700,0
IBE.MC,D,20120726,000000,2.67,2.83,2.63,2.83,64134300,0
IBE.MC,D,20120727,000000,2.84,2.90,2.75,2.90,30005500,0
IBE.MC,D,20120730,000000,2.93,2.99,2.90,2.99,58798500,0
IBE.MC,D,20120731,000000,2.97,3.02,2.92,2.95,117782600,0
IBE.MC,D,20120801,000000,2.94,2.97,2.83,2.91,29576200,0
IBE.MC,D,20120802,000000,2.91,3.00,2.69,2.71,41801700,0
IBE.MC,D,20120803,000000,2.73,2.90,2.68,2.87,43297500,0
IBE.MC,D,20120806,000000,2.89,3.16,2.84,3.11,50466500,0
IBE.MC,D,20120807,000000,3.09,3.26,3.09,3.18,40277300,0
IBE.MC,D,20120808,000000,3.17,3.20,3.05,3.15,29124300,0
IBE.MC,D,20120809,000000,3.18,3.19,3.04,3.10,19430200,0
IBE.MC,D,20120810,000000,3.08,3.10,3.02,3.05,15077500,0
IBE.MC,D,20120814,000000,3.08,3.09,3.03,3.06,17885400,0
IBE.MC,D,20120815,000000,3.06,3.07,3.02,3.05,9652000,0
IBE.MC,D,20120816,000000,3.07,3.30,3.04,3.26,31975800,0
IBE.MC,D,20120817,000000,3.30,3.40,3.28,3.35,38252300,0
IBE.MC,D,20120820,000000,3.36,3.41,3.29,3.34,19652600,0
IBE.MC,D,20120821,000000,3.35,3.38,3.28,3.34,14916400,0
IBE.MC,D,20120822,000000,3.31,3.32,3.18,3.20,37258700,0
IBE.MC,D,20120823,000000,3.23,3.26,3.07,3.12,20478700,0
IBE.MC,D,20120824,000000,3.12,3.14,3.07,3.12,12545700,0
IBE.MC,D,20120827,000000,3.13,3.18,3.08,3.18,28119000,0
IBE.MC,D,20120828,000000,3.17,3.22,3.14,3.17,48492200,0
IBE.MC,D,20120829,000000,3.16,3.19,3.11,3.13,20155500,0
IBE.MC,D,20120830,000000,3.12,3.16,3.07,3.07,30196600,0
IBE.MC,D,20120831,000000,3.07,3.17,3.06,3.15,21691000,0
IBE.MC,D,20120903,000000,3.16,3.22,3.14,3.21,12334700,0
IBE.MC,D,20120904,000000,3.21,3.37,3.20,3.30,27053200,0
IBE.MC,D,20120905,000000,3.29,3.35,3.25,3.27,32949100,0
IBE.MC,D,20120906,000000,3.30,3.51,3.28,3.49,30382000,0
IBE.MC,D,20120907,000000,3.52,3.64,3.51,3.59,46617200,0
IBE.MC,D,20120910,000000,3.57,3.58,3.45,3.51,29807300,0
IBE.MC,D,20120911,000000,3.51,3.57,3.42,3.56,34068000,0
IBE.MC,D,20120912,000000,3.59,3.66,3.56,3.64,33614700,0
IBE.MC,D,20120913,000000,3.62,3.66,3.58,3.62,32637600,0
IBE.MC,D,20120914,000000,3.67,3.85,3.66,3.78,59748100,0
IBE.MC,D,20120917,000000,3.75,3.84,3.75,3.78,41477100,0
IBE.MC,D,20120918,000000,3.74,3.76,3.67,3.74,35081700,0
IBE.MC,D,20120919,000000,3.74,3.79,3.67,3.75,47117500,0
IBE.MC,D,20120920,000000,3.71,3.74,3.69,3.71,65434800,0
IBE.MC,D,20120921,000000,3.75,3.81,3.69,3.78,85001600,0
IBE.MC,D,20120924,000000,3.80,3.80,3.73,3.76,58452700,0
IBE.MC,D,20120925,000000,3.75,3.81,3.74,3.79,49518900,0
IBE.MC,D,20120926,000000,3.76,3.76,3.61,3.67,50033000,0
IBE.MC,D,20120927,000000,3.71,3.72,3.60,3.64,24062500,0
IBE.MC,D,20120928,000000,3.68,3.68,3.51,3.53,26945000,0
IBE.MC,D,20121001,000000,3.54,3.60,3.50,3.57,25951900,0
IBE.MC,D,20121002,000000,3.53,3.73,3.53,3.68,54545700,0
IBE.MC,D,20121003,000000,3.68,3.78,3.67,3.73,38635700,0
IBE.MC,D,20121004,000000,3.75,3.79,3.66,3.69,26437600,0
IBE.MC,D,20121005,000000,3.72,3.83,3.69,3.79,20362200,0
IBE.MC,D,20121008,000000,3.76,3.80,3.75,3.78,18191100,0
IBE.MC,D,20121009,000000,3.80,3.81,3.71,3.71,24486000,0
IBE.MC,D,20121010,000000,3.70,3.77,3.68,3.71,30477200,0
IBE.MC,D,20121011,000000,3.69,3.80,3.67,3.77,20614100,0
IBE.MC,D,20121012,000000,3.77,3.85,3.75,3.75,19098400,0
IBE.MC,D,20121015,000000,3.77,3.80,3.73,3.77,41159900,0
IBE.MC,D,20121016,000000,3.80,3.95,3.79,3.94,38396300,0
IBE.MC,D,20121017,000000,3.98,4.08,3.96,4.07,80027800,0
IBE.MC,D,20121018,000000,4.09,4.18,4.03,4.08,25663600,0
IBE.MC,D,20121019,000000,4.09,4.10,3.96,3.98,40434700,0
IBE.MC,D,20121022,000000,3.98,4.02,3.92,3.98,18651100,0
IBE.MC,D,20121023,000000,4.00,4.01,3.87,3.88,23349200,0
IBE.MC,D,20121024,000000,3.95,3.98,3.81,3.94,69657100,0
IBE.MC,D,20121025,000000,3.98,4.01,3.94,3.97,52179600,0
IBE.MC,D,20121026,000000,3.94,4.01,3.90,3.98,26638300,0
IBE.MC,D,20121029,000000,4.01,4.01,3.93,3.95,17804200,0
IBE.MC,D,20121030,000000,3.96,4.01,3.96,4.00,16494600,0
IBE.MC,D,20121031,000000,4.00,4.05,3.98,3.99,22049500,0
IBE.MC,D,20121101,000000,3.94,4.03,3.93,3.99,11731400,0
IBE.MC,D,20121102,000000,4.00,4.03,3.95,4.00,20597400,0
IBE.MC,D,20121105,000000,3.96,3.98,3.89,3.92,19427900,0
IBE.MC,D,20121106,000000,3.91,3.96,3.91,3.92,19496200,0
IBE.MC,D,20121107,000000,3.96,3.98,3.84,3.86,27151100,0
IBE.MC,D,20121108,000000,3.87,3.90,3.83,3.84,18364200,0
IBE.MC,D,20121109,000000,3.83,3.84,3.73,3.79,19324700,0
IBE.MC,D,20121112,000000,3.78,3.80,3.75,3.77,17026100,0
IBE.MC,D,20121113,000000,3.73,3.90,3.70,3.87,29601200,0
IBE.MC,D,20121114,000000,3.92,3.95,3.86,3.89,21287600,0
IBE.MC,D,20121115,000000,3.86,3.94,3.85,3.91,11725600,0
IBE.MC,D,20121116,000000,3.90,3.93,3.83,3.84,20007000,0
IBE.MC,D,20121119,000000,3.89,3.96,3.85,3.95,16056500,0
IBE.MC,D,20121120,000000,3.93,3.97,3.92,3.96,21332400,0
IBE.MC,D,20121121,000000,3.95,4.01,3.92,4.00,24373600,0
IBE.MC,D,20121122,000000,4.00,4.03,3.98,3.99,20757700,0
IBE.MC,D,20121123,000000,4.00,4.02,3.97,4.02,19021000,0
IBE.MC,D,20121126,000000,4.03,4.03,3.97,3.99,19280900,0
IBE.MC,D,20121127,000000,4.03,4.03,3.88,3.95,49591400,0
IBE.MC,D,20121128,000000,3.94,3.94,3.77,3.87,42926100,0
IBE.MC,D,20121129,000000,3.87,3.89,3.80,3.85,36708200,0
IBE.MC,D,20121130,000000,3.87,3.88,3.79,3.82,35745800,0
IBE.MC,D,20121203,000000,3.86,3.89,3.78,3.79,23719700,0
IBE.MC,D,20121204,000000,3.78,3.85,3.78,3.83,27050600,0
IBE.MC,D,20121205,000000,3.86,3.87,3.80,3.82,36597100,0
IBE.MC,D,20121206,000000,3.85,3.86,3.79,3.83,19380300,0
IBE.MC,D,20121207,000000,3.85,3.87,3.78,3.81,21660300,0
IBE.MC,D,20121210,000000,3.79,3.81,3.73,3.81,25461000,0
IBE.MC,D,20121211,000000,3.83,3.88,3.82,3.88,33086100,0
IBE.MC,D,20121212,000000,3.92,3.93,3.90,3.93,28715400,0
IBE.MC,D,20121213,000000,3.95,3.98,3.93,3.97,16331500,0
IBE.MC,D,20121214,000000,4.00,4.01,3.95,3.97,58938200,0
IBE.MC,D,20121217,000000,3.97,3.99,3.90,3.96,26646600,0
IBE.MC,D,20121218,000000,3.99,4.06,3.97,4.05,102897000,0
IBE.MC,D,20121219,000000,4.07,4.14,4.05,4.09,57119200,0
IBE.MC,D,20121220,000000,4.07,4.13,4.05,4.11,91147000,0
IBE.MC,D,20121221,000000,4.07,4.25,4.06,4.22,195930500,0
IBE.MC,D,20121224,000000,4.20,4.22,4.18,4.18,51888600,0
IBE.MC,D,20121225,000000,4.18,4.18,4.18,4.18,000,0
IBE.MC,D,20121226,000000,4.18,4.18,4.18,4.18,000,0
IBE.MC,D,20121227,000000,4.24,4.27,4.19,4.20,28877800,0
IBE.MC,D,20121228,000000,4.22,4.24,4.10,4.14,36379000,0
IBE.MC,D,20121231,000000,4.10,4.20,4.02,4.20,36440200,0
IBE.MC,D,20130101,000000,4.20,4.20,4.20,4.20,000,0
IBE.MC,D,20130102,000000,4.27,4.29,4.20,4.29,62406500,0
IBE.MC,D,20130103,000000,4.12,4.15,4.06,4.11,40042800,0
IBE.MC,D,20130104,000000,4.10,4.13,4.08,4.11,104449700,0
IBE.MC,D,20130107,000000,4.09,4.13,4.07,4.09,33644500,0
IBE.MC,D,20130108,000000,4.08,4.11,4.06,4.07,38010400,0
IBE.MC,D,20130109,000000,4.09,4.12,4.07,4.12,27639500,0
IBE.MC,D,20130110,000000,4.12,4.13,4.08,4.10,41689800,0
IBE.MC,D,20130111,000000,4.11,4.11,4.08,4.09,25618600,0
IBE.MC,D,20130114,000000,4.11,4.11,4.06,4.08,43682500,0
IBE.MC,D,20130115,000000,4.06,4.09,4.05,4.08,51879000,0
IBE.MC,D,20130116,000000,4.07,4.08,4.05,4.07,44387000,0
IBE.MC,D,20130117,000000,4.05,4.12,4.05,4.09,13827500,0
IBE.MC,D,20130118,000000,4.11,4.12,4.06,4.06,26573300,0
IBE.MC,D,20130121,000000,4.08,4.11,4.07,4.11,28632600,0
IBE.MC,D,20130122,000000,4.10,4.12,4.06,4.06,19660100,0
IBE.MC,D,20130123,000000,4.08,4.09,4.01,4.01,21276600,0
IBE.MC,D,20130124,000000,4.00,4.07,3.98,4.07,23129100,0
IBE.MC,D,20130125,000000,4.05,4.13,4.03,4.12,17955500,0
IBE.MC,D,20130128,000000,4.14,4.15,4.07,4.07,25103500,0
IBE.MC,D,20130129,000000,4.09,4.11,4.07,4.10,10767300,0
IBE.MC,D,20130130,000000,4.11,4.14,4.04,4.07,14951200,0
IBE.MC,D,20130131,000000,4.06,4.07,3.96,3.97,23442200,0
IBE.MC,D,20130201,000000,3.95,3.95,3.82,3.85,54398300,0
IBE.MC,D,20130204,000000,3.84,3.87,3.68,3.68,45865900,0
IBE.MC,D,20130205,000000,3.67,3.81,3.67,3.78,37461000,0
IBE.MC,D,20130206,000000,3.78,3.79,3.72,3.73,42461900,0
IBE.MC,D,20130207,000000,3.75,3.81,3.71,3.71,22507900,0
IBE.MC,D,20130208,000000,3.71,3.80,3.69,3.77,24510500,0
IBE.MC,D,20130211,000000,3.79,3.79,3.71,3.72,20597900,0
IBE.MC,D,20130212,000000,3.72,3.82,3.71,3.80,35376400,0
IBE.MC,D,20130213,000000,3.81,3.86,3.79,3.83,21056400,0
IBE.MC,D,20130214,000000,3.85,3.89,3.76,3.81,33334200,0
IBE.MC,D,20130215,000000,3.79,3.80,3.68,3.69,55137700,0
IBE.MC,D,20130218,000000,3.67,3.71,3.60,3.68,44738500,0
IBE.MC,D,20130219,000000,3.67,3.77,3.67,3.76,50862100,0
IBE.MC,D,20130220,000000,3.75,3.78,3.67,3.69,22005300,0
IBE.MC,D,20130221,000000,3.66,3.66,3.60,3.60,34673500,0
IBE.MC,D,20130222,000000,3.62,3.73,3.62,3.73,29157800,0
IBE.MC,D,20130225,000000,3.75,3.88,3.70,3.77,39519100,0
IBE.MC,D,20130226,000000,3.66,3.68,3.60,3.61,50767700,0
IBE.MC,D,20130227,000000,3.62,3.69,3.58,3.69,27524400,0
IBE.MC,D,20130228,000000,3.73,3.79,3.70,3.79,72791900,0
IBE.MC,D,20130301,000000,3.78,3.79,3.72,3.74,108981500,0
IBE.MC,D,20130304,000000,3.72,3.82,3.70,3.81,49272200,0
IBE.MC,D,20130305,000000,3.85,3.90,3.83,3.89,36476400,0
IBE.MC,D,20130306,000000,3.90,3.93,3.86,3.87,44665800,0
IBE.MC,D,20130307,000000,3.90,3.94,3.89,3.91,26635800,0
IBE.MC,D,20130308,000000,3.94,4.07,3.94,4.06,36378700,0
IBE.MC,D,20130311,000000,4.04,4.05,3.96,3.99,22673500,0
IBE.MC,D,20130312,000000,3.98,4.02,3.93,3.95,21084800,0
IBE.MC,D,20130313,000000,3.95,3.98,3.93,3.97,40008600,0
IBE.MC,D,20130314,000000,4.01,4.13,4.00,4.10,41539700,0
IBE.MC,D,20130315,000000,4.08,4.11,4.04,4.11,91132600,0
